ncm,valor_antes_tratamento,valor_apos_tratamento,diferenca
30049068,689446.8699999998,689446.8699999998,0
30049069,46952807.23999999,46952807.23999999,0
30049070,150,0,-150
30049071,6522300.380000001,6522300.380000001,0
30049072,2301439.87,2301439.87,0
30049073,9982457.32,9982457.32,0
30049074,46864.98,46864.98,0
30049075,4989.809999999999,4989.809999999999,0
30049076,248334.62,248334.62,0
30049077,64278.44,64278.44,0
30049078,293856.97,293856.97,0
30049079,37945356.92,37945356.92,0
30049090,1811.87,0,-1811.87
30049091,35454.44,35454.44,0
30049092,60316.12999999999,60316.12999999999,0
30049093,4269.000000000001,4269.000000000001,0
30049094,25838.19,25838.19,0
30049095,236241.9,236241.9,0
30049096,3792418.560000001,3792418.560000001,0
30049097,1083.11,1083.11,0
30049098,808,808,0
30049099,92356367.33999999,92356367.33999999,0
30049329,9000,0,-9000
30049909,106,0,-106
30049990,200,0,-200
30051010,30482.81000000001,30482.81000000001,0
30051020,71188.99,71188.99,0
30051030,133044,133044,0
30051040,72.9,72.9,0
30051050,71467.68,71467.68,0
30051090,539160.68,539160.68,0
30059000,10,0,-10
30059011,1024.44,1024.44,0
30059012,1779.77,1779.77,0
30059019,71182.73000000001,71182.73000000001,0
30059020,11243.59,11243.59,0
30059090,2362677.41,2362677.41,0
30061010,14779.12,14779.12,0
30061020,25315.12,25315.12,0
30061090,3821618.650000001,3821618.650000001,0
30062011,30.38,0,-30.38
30063011,184.89,184.89,0
30063012,430,430,0
30063013,4650,4650,0
30063015,495,495,0
30063016,215.63,215.63,0
30063017,75,75,0
30063018,4445.6,4445.6,0
30063019,39055.02,39055.02,0
30063021,12236.5,12236.5,0
30063029,13381.66,13381.66,0
30064011,385920.9600000001,385920.9600000001,0
30064012,419874.6999999999,419874.6999999999,0
30064020,51479.08,51479.08,0
30065000,28758.43,28758.43,0
30066000,964150.48,964150.48,0
30067000,245602.27,245602.27,0
30069110,70805.38,70805.38,0
30069190,26361.96,26361.96,0
30069200,575.2800000000001,575.2800000000001,0
30069300,436089.1899999999,436089.1899999999,0
30079099,42,0,-42
30081022,15,0,-15
30082011,21.1,0,-21.1
30082029,501325,0,-501325
30089119,200,0,-200
30089192,986,0,-986
30089196,152,0,-152
30089198,306.8,0,-306.8
30089199,615.79,0,-615.79
30089299,18980,0,-18980
30089322,500,0,-500
30089329,1092848.4,0,-1092848.4
30089993,2945,0,-2945
30089999,11845.93,0,-11845.93
30140090,23.65,0,-23.65
30172300,100.4,0,-100.4
30173100,18,0,-18
30174090,23.17,0,-23.17
30190000,196.46,0,-196.46
30191090,2491.8,0,-2491.8
30194090,168.15,0,-168.15
30201010,105,0,-105
30201099,2400,0,-2400
30203000,945.3000000000001,0,-945.3000000000001
30235000,105,0,-105
30239000,148.5,0,-148.5
30241000,86,0,-86
30249041,570,0,-570
30269090,54,0,-54
30310000,483.55,0,-483.55
30318099,243.8,0,-243.8
30350000,747,0,-747
30401201,25.98,0,-25.98
30422000,675.85,0,-675.85
30541000,529.62,0,-529.62
30859710,792,0,-792
30980000,994,0,-994
30989000,20,0,-20
31009909,5656,0,-5656
31010000,1702506129.13,1702506129.13,0
31011000,48,0,-48
31021000,600000,0,-600000
31021010,4932263913.58,4932263913.58,0
31021090,948272731.4999999,948272731.4999999,0
31022011,189000,0,-189000
31022100,1958388592.05,1958388592.05,0
31022910,2383818.2,2383818.2,0
31022990,164822968.79,164822968.79,0
31023000,95308811.05000001,95308811.05000001,0
31024000,271205259.72,271205259.72,0
31025011,57689089.73,57689089.73,0
31025019,5682498.54,5682498.54,0
31025090,67875159.77000001,67875159.77000001,0
31026000,86849432.04,86849432.04,0
31028000,246591409.41,246591409.41,0
31029000,2279358987.11,2279358987.11,0
31029090,117270.01,0,-117270.01
31031010,23312537.91,23312537.91,0
31031030,6579610.670000001,6579610.670000001,0
31031100,1404045551.15,1404045551.15,0
31031900,3888448328.66,3888448328.66,0
31039011,370719294.36,370719294.36,0
31039019,67023970.26000001,67023970.26000001,0
31039090,813175518.49,813175518.49,0
31040020,1362.54,0,-1362.54
31042000,212074.56,0,-212074.56
31042010,4708176029.150001,4708176029.150001,0
31042090,9587451840.240002,9587451840.240002,0
31043010,98242883.89,98242883.89,0
31043090,32474801.39,32474801.39,0
31049010,151174.17,151174.17,0
31049090,903240380.26,903240380.26,0
31050000,278400,0,-278400
31051000,959437831.91,959437831.91,0
31052000,20293728918.63,20293728918.63,0
31053000,311531979.96,311531979.96,0
31053010,445120,445120,0
31053090,167565.78,167565.78,0
31054000,4986471519.16,4986471519.16,0
31055100,486524097.77,486524097.77,0
31055900,6826305968.639999,6826305968.639999,0
31056000,2396163238.58,2396163238.58,0
31059010,765660.0299999999,0,-765660.0299999999
31059011,140510832.55,140510832.55,0
31059019,583468668.9899999,583468668.9899999,0
31059090,9233269919.23,9233269919.23,0
31069010,4.98,0,-4.98
31082013,35,0,-35
31089199,15,0,-15
31089999,1384.99,0,-1384.99
31100012,119,0,-119
31129090,406,0,-406
31141020,2068,0,-2068
31149000,143.6,0,-143.6
31151900,720,0,-720
31174090,301.5,0,-301.5
31432665,300,0,-300
31450000,3000,0,-3000
31541453,2,0,-2
31811500,172.8,0,-172.8
31815000,8,0,-8
31815002,18.64,0,-18.64
31822007,326.8099999999999,0,-326.8099999999999
32011000,16180.6,16180.6,0
32012000,139750.96,139750.96,0
32019011,3996.46,3996.46,0
32019012,245.5,245.5,0
32019019,208758.47,208758.47,0
32019020,29748.36,29748.36,0
32019090,1472400.48,1472400.48,0
32021000,70094.34,70094.34,0
32022000,860.9300000000001,0,-860.9300000000001
32029011,229.88,229.88,0
32029013,246,246,0
32029019,10693.94,10693.94,0
32029021,45.05,45.05,0
32029029,1694.77,1694.77,0
32029030,508.84,508.84,0
32030012,1899.54,1899.54,0
32030013,140,140,0
32030019,1621691.8,1621691.8,0
32030021,23923.1,23923.1,0
32030029,26419.78,26419.78,0
32030030,160866.11,160866.11,0
32041010,1760,0,-1760
32041100,3889935.04,3889935.04,0
32041210,108837.9000000001,108837.9000000001,0
32041220,5564.2,5564.2,0
32041247,114,0,-114
32041300,522766.71,522766.71,0
32041400,10492.03,10492.03,0
32041510,479.3,479.3,0
32041520,28.02,28.02,0
32041530,486.2,486.2,0
32041590,13717.24,13717.24,0
32041600,28238.72,28238.72,0
32041700,3911662.26,3911662.26,0
32041810,8543165.100000001,8543165.100000001,0
32041820,1699523.89,1699523.89,0
32041830,71640.17999999998,71640.17999999998,0
32041890,1085.14,1085.14,0
32041912,11270,11270,0
32041913,182.16,182.16,0
32041920,105372.77,105372.77,0
32041930,14150.62,14150.62,0
32041990,338942.27,338942.27,0
32042011,410,410,0
32042019,642.14,642.14,0
32042090,5038.08,5038.08,0
32049000,2319878.95,2319878.95,0
32049039,150,0,-150
32050000,9801.689999999999,9801.689999999999,0
32052011,100,0,-100
32053003,570,0,-570
32061010,1072,0,-1072
32061110,63992.87,63992.87,0
32061111,708.3,708.3,0
32061119,1340.74,1340.74,0
32061120,6674.610000000001,6674.610000000001,0
32061130,58457.99000000001,58457.99000000001,0
32061910,5219617.54,5219617.54,0
32061990,5255786.329999999,5255786.329999999,0
32062000,83412.06000000001,83412.06000000001,0
32064100,39558.45,39558.45,0
32064290,445.31,445.31,0
32064900,15.8,15.8,0
32064910,4791.5,4791.5,0
32064990,1983421.7,1983421.7,0
32065011,112,112,0
32065019,315,315,0
32065021,1803.5,1803.5,0
32065029,19129.74,19129.74,0
32071010,3772.59,3772.59,0
32071090,14682.54,14682.54,0
32072010,2611.99,2611.99,0
32072091,540,540,0
32072099,20909.88,20909.88,0
32073000,148410.01,148410.01,0
32074010,27816.99,27816.99,0
32074090,110639.01,110639.01,0
32075011,209,0,-209
32080100,176.17,0,-176.17
32081010,44781116.62999999,44781116.62999999,0
32081011,8970,0,-8970
32081020,6470068.82,6470068.82,0
32081030,8012.799999999999,8012.799999999999,0
32081090,5850.04,0,-5850.04
32081101,5820,0,-5820
32082000,152.5,0,-152.5
32082010,23874.99000000001,23874.99000000001,0
32082011,5089785.970000002,5089785.970000002,0
32082018,439.6,0,-439.6
32082019,13749889.64000001,13749889.64000001,0
32082020,4185467.129999999,4185467.129999999,0
32082030,91977.62,91977.62,0
32088019,174,0,-174
32088901,39.8,0,-39.8
32089000,3255.1,0,-3255.1
32089010,67389694.53999999,67389694.53999999,0
32089011,1050,0,-1050
32089021,201326.39,201326.39,0
32089029,7404681.050000001,7404681.050000001,0
32089031,188250.29,188250.29,0
32089039,568539.0200000001,568539.0200000001,0
32089100,3826.65,0,-3826.65
32089219,49.91,0,-49.91
32089299,43039.54,0,-43039.54
32090000,16.6,0,-16.6
32090010,388.2,0,-388.2
32091000,1172.23,0,-1172.23
32091001,1620,0,-1620
32091010,187919438.7300002,187919438.7300002,0
32091011,599.81,0,-599.81
32091020,2861860.99,2861860.99,0
32091101,443,0,-443
32092019,300,0,-300
32099011,281393.9300000001,281393.9300000001,0
32099019,6191073.090000001,6191073.090000001,0
32099020,156470.94,156470.94,0
32100010,1069357.28,1069357.28,0
32100020,54342.55,54342.55,0
32100030,48340.24999999999,48340.24999999999,0
32101000,28.5,0,-28.5
32110000,67041.48,67041.48,0
32110100,40.5,0,-40.5
32111104,244.86,0,-244.86
32119390,18.5,0,-18.5
32121000,14147.43,14147.43,0
32121010,108.7,0,-108.7
32129010,65676.59,65676.59,0
32129090,1111442.55,1111442.55,0
32131000,160671.24,160671.24,0
32132123,26,0,-26
32139000,55256.47,55256.47,0
32140000,725,0,-725
32140090,2982.639999999999,0,-2982.639999999999
32141010,18318743.58,18318743.58,0
32141013,2154.88,0,-2154.88
32141020,29748209.46,29748209.46,0
32141023,84.25,0,-84.25
32141090,130.32,0,-130.32
32141623,999,0,-999
32141900,55,0,-55
32142010,17.5,0,-17.5
32144110,28.77,0,-28.77
32144900,863,0,-863
32149000,101190337.55,101190337.55,0
32149001,210,0,-210
32149090,315,0,-315
32151100,1251687.3,1251687.3,0
32151110,174.4,0,-174.4
32151900,1384661.65,1384661.65,0
32154678,380,0,-380
32155900,210.5,0,-210.5
32159000,5382726.43,5382726.43,0
32159100,100,0,-100
32162100,480,0,-480
32165498,34,0,-34
32172300,216,0,-216
32172900,385,0,-385
32174090,172.4,0,-172.4
32190000,210,0,-210
32201099,116,0,-116
32202019,609,0,-609
32229000,38,0,-38
32232190,33.69,0,-33.69
32239000,177,0,-177
32245000,20,0,-20
32249000,430.6,0,-430.6
32249041,501,0,-501
32249049,79.91,0,-79.91
32251000,1.04,0,-1.04
32259090,31.56,0,-31.56
32262000,365.6,0,-365.6
32263000,63.61,0,-63.61
32269090,6014.389999999999,0,-6014.389999999999
32290000,49,0,-49
32310000,340,0,-340
32322332,34.58,0,-34.58
32323232,56.4,0,-56.4
32325666,432,0,-432
32326633,1040,0,-1040
32439000,170,0,-170
32501201,7.99,0,-7.99
32540000,584,0,-584
32542010,225,0,-225
32561090,45,0,-45
32569563,496.2,0,-496.2
32572050,13.8,0,-13.8
32584559,1534.24,0,-1534.24
32600010,122.73,0,-122.73
32605000,25.59,0,-25.59
32629008,450,0,-450
32648600,77.5,0,-77.5
32659863,1258,0,-1258
32659877,530,0,-530
32690900,100,0,-100
32828106,275,0,-275
32852085,140,0,-140
32901010,1780,0,-1780
32911390,23830,0,-23830
32931000,218,0,-218
32992811,785.55,0,-785.55
33010000,2098.99,0,-2098.99
33011210,36038.11,36038.11,0
33011290,1066464.3,1066464.3,0
33011300,30365.3,30365.3,0
33011910,1353.11,1353.11,0
33011990,38298.75000000001,38298.75000000001,0
33012010,8.99,0,-8.99
33012400,80642.12000000001,80642.12000000001,0
33012510,891.36,891.36,0
33012520,1765.68,1765.68,0
33012590,86057.54999999997,86057.54999999997,0
33012911,106898.62,106898.62,0
33012912,414.4,414.4,0
33012914,1228.25,1228.25,0
33012915,15507,15507,0
33012916,61883.7,61883.7,0
33012917,1242.9,1242.9,0
33012919,2360047.49,2360047.49,0
33012921,126799.85,126799.85,0
33012922,11205.31,11205.31,0
33012990,1557341.23,1557341.23,0
33013000,575.59,575.59,0
33014000,51.3,0,-51.3
33019000,30,0,-30
33019010,251393.06,251393.06,0
33019020,691295.19,691295.19,0
33019030,122195.28,122195.28,0
33019040,119267.9,119267.9,0
33019053,28,0,-28
33021000,2083628.2,2083628.2,0
33029011,295.46,295.46,0
33029019,666787.33,666787.33,0
33029090,1681.66,1681.66,0
33029091,7686.109999999999,7686.109999999999,0
33029099,425836.77,425836.77,0
33030010,1594951.6,1594951.6,0
33030020,2448511.02,2448511.02,0
33033320,238,0,-238
33041000,496715.27,496715.27,0
33041700,11,0,-11
33042010,377672.76,377672.76,0
33042090,148075.54,148075.54,0
33043000,304509.9,304509.9,0
33049000,250.04,0,-250.04
33049010,228.69,0,-228.69
33049090,3333.32,0,-3333.32
33049100,330326.23,330326.23,0
33049900,126,0,-126
33049910,2768259.559999999,2768259.559999999,0
33049990,7801260.129999999,7801260.129999999,0
33051000,3062866.389999998,3062866.389999998,0
33052000,100291.52,100291.52,0
33053000,48728.68999999999,48728.68999999999,0
33059000,4683423.079999997,4683423.079999997,0
33059001,1411.86,0,-1411.86
33061000,2079323.639999998,2079323.639999998,0
33062000,193202.12,193202.12,0
33069000,407685.05,407685.05,0
33069090,31.8,0,-31.8
33071000,85434.43,85434.43,0
33071900,411.88,0,-411.88
33072010,2870659.339999997,2870659.339999997,0
33072090,743171.7600000001,743171.7600000001,0
33073000,33052.46000000001,33052.46000000001,0
33074000,130,0,-130
33074100,37049.94,37049.94,0
33074800,849.37,0,-849.37
33074900,4083686.390000001,4083686.390000001,0
33079000,5892225.400000001,5892225.400000001,0
33079900,200,0,-200
33081020,116,0,-116
33089419,8,0,-8
33099190,59.34,0,-59.34
33158200,14,0,-14
33181500,15.2,0,-15.2
33211135,551.4,0,-551.4
33220099,12.5,0,-12.5
33230000,549.04,0,-549.04
33322211,590039.5,0,-590039.5
33346300,180,0,-180
33400189,530,0,-530
33402903,109.78,0,-109.78
33506919,362,0,-362
33570000,191.52,0,-191.52
33666352,99.6,0,-99.6
33666622,198830,0,-198830
33700183,322,0,-322
33749000,76,0,-76
33996655,1440,0,-1440
34007019,520,0,-520
34011000,31.5,0,-31.5
34011110,207333.48,207333.48,0
34011190,4539288.289999994,4539288.289999994,0
34011199,120.19,0,-120.19
34011900,5589792.539999997,5589792.539999997,0
34011906,10,0,-10
34011990,20.93,0,-20.93
34012000,78.97,0,-78.97
34012010,1315624.85,1315624.85,0
34012090,4517307.269999999,4517307.269999999,0
34013000,2650940.649999999,2650940.649999999,0
34013030,3.25,0,-3.25
34020000,5.98,0,-5.98
34020200,89.9,0,-89.9
34020390,104.9,0,-104.9
34021000,68,0,-68
34021110,2408.44,2408.44,0
34021120,27.6,27.6,0
34021130,169.9,169.9,0
34021140,412075.24,412075.24,0
34021190,245225.48,245225.48,0
34021200,396,0,-396
34021290,65122.16,65122.16,0
34021300,986769.02,986769.02,0
34021900,22608.72,22608.72,0
34022000,1526422.58,1526422.58,0
34022020,144,0,-144
34022200,365.43,0,-365.43
34022500,1294.19,0,-1294.19
34022901,72,0,-72
34023100,1663290.48,1663290.48,0
34023910,138247.98,138247.98,0
34023920,1146.22,1146.22,0
34023930,99814.99999999999,99814.99999999999,0
34023990,5538553.279999999,5538553.279999999,0
34024110,1312.86,1312.86,0
34024190,986345.74,986345.74,0
34024200,67971354.16,67971354.16,0
34024900,2243013.1,2243013.1,0
34025000,38178565.15000004,38178565.15000004,0
34025002,48,0,-48
34029002,110.32,0,-110.32
34029003,3.98,0,-3.98
34029011,51908644.19,51908644.19,0
34029019,27203123.23,27203123.23,0
34029020,103.8,103.8,0
34029021,113998.53,113998.53,0
34029022,106088.44,106088.44,0
34029023,23697.25,23697.25,0
34029029,265370711.8,265370711.8,0
34029030,239.27,0,-239.27
34029031,7246678.230000001,7246678.230000001,0
34029032,85,0,-85
34029039,57940689.05999999,57940689.05999999,0
34029090,33088173.33999999,33088173.33999999,0
34029639,1011.8,0,-1011.8
34031110,4316.48,4316.48,0
34031120,11131.1,11131.1,0
34031190,342098.36,342098.36,0
34031900,16065726.53,16065726.53,0
34039110,8471.11,8471.11,0
34039120,6325.63,6325.63,0
34039190,4190.96,4190.96,0
34039900,4699839.859999999,4699839.859999999,0
34041990,152.54,0,-152.54
34042010,40801.32,40801.32,0
34042019,645,0,-645
34042020,121160.55,121160.55,0
34042059,2943,0,-2943
34042061,109.78,0,-109.78
34049000,17.5,0,-17.5
34049011,34428.96,34428.96,0
34049012,16861.47,16861.47,0
34049013,1867.87,1867.87,0
34049014,7426.440000000001,7426.440000000001,0
34049019,64194.22,64194.22,0
34049021,36439.82,36439.82,0
34049022,189.59,189.59,0
34049029,170468.05,170468.05,0
34049037,20620.75,0,-20620.75
34050000,50.27,0,-50.27
34051000,253315.2,253315.2,0
34052000,1427594.72,1427594.72,0
34053000,2848362.54,2848362.54,0
34054000,854088.3199999995,854088.3199999995,0
34054700,20,0,-20
34059000,1884579.39,1884579.39,0
34060000,703594.0599999996,703594.0599999996,0
34061000,17.99,0,-17.99
34070010,62982.48,62982.48,0
34070020,76448.29000000005,76448.29000000005,0
34070090,29522.68,29522.68,0
34099900,92.29,0,-92.29
34100012,12,0,-12
34139190,474.4,0,-474.4
34140090,2474.54,0,-2474.54
34141010,346,0,-346
34141020,2831.5,0,-2831.5
34173900,78,0,-78
34174090,41.4,0,-41.4
34213990,111,0,-111
34220000,870.14,0,-870.14
34239040,183,0,-183
34241000,10,0,-10
34248119,3200,0,-3200
34249000,174.3,0,-174.3
34329000,1748.56,0,-1748.56
34373839,84,0,-84
34560000,189.9,0,-189.9
34567000,59.9,0,-59.9
34613600,63.48,0,-63.48
34615287,72,0,-72
34656565,25.9,0,-25.9
34800000,6.84,0,-6.84
34813000,418.8,0,-418.8
35000000,103.87,0,-103.87
35001090,9,0,-9
35011000,704.4000000000001,704.4000000000001,0
35014010,340,0,-340
35019011,8,8,0
35019019,367.22,367.22,0
35019020,30695.55,30695.55,0
35021090,209.02,0,-209.02
35021100,13771.38,13771.38,0
35021900,13450.13,13450.13,0
35022000,53658.68000000001,53658.68000000001,0
35029010,855,855,0
35029090,4787.61,4787.61,0
35030001,1320.92,0,-1320.92
35030011,101.33,101.33,0
35030012,269.05,269.05,0
35030019,123550.33,123550.33,0
35030090,2612.98,2612.98,0
35031090,64.4,0,-64.4
35032010,49,0,-49
35040011,15305.97,15305.97,0
35040019,25113.63,25113.63,0
35040020,375253.82,375253.82,0
35040030,1572,1572,0
35040090,46596.14,46596.14,0
35051000,2842408.13,2842408.13,0
35052000,2577853.64,2577853.64,0
35052099,9.8,0,-9.8
35060190,54,0,-54
35061000,1154.11,0,-1154.11
35061010,2028750.329999999,2028750.329999999,0
35061019,368.7,0,-368.7
35061080,106,0,-106
35061090,33067508.22999999,33067508.22999999,0
35061092,50,0,-50
35061099,86,0,-86
35061100,192.9,0,-192.9
35061190,329.01,0,-329.01
35061200,12000,0,-12000
35061900,40,0,-40
35066190,51.8,0,-51.8
35069010,260,0,-260
35069090,294.3,0,-294.3
35069100,545.09,0,-545.09
35069102,365,0,-365
35069110,6104211.430000001,6104211.430000001,0
35069120,9505172.69,9505172.69,0
35069142,780,0,-780
35069160,2167,0,-2167
35069190,14114305.83,14114305.83,0
35069900,2637697.36,2637697.36,0
35069901,675,0,-675
35071000,290516.77,290516.77,0
35079010,930,0,-930
35079011,96676.2,96676.2,0
35079019,563840.0499999999,563840.0499999999,0
35079022,1895.66,1895.66,0
35079023,1374,1374,0
35079026,4071.65,4071.65,0
35079029,677715.68,677715.68,0
35079039,3030499.58,3030499.58,0
35079041,147415.27,147415.27,0
35079042,1017.17,1017.17,0
35079049,132986745.99,132986745.99,0
35081090,279.32,0,-279.32
35091090,209,0,-209
35095011,183.85,0,-183.85
35103602,23.97,0,-23.97
35161090,55,0,-55
35235190,66,0,-66
35254100,26,0,-26
35259090,213.44,0,-213.44
35269090,1.6,0,-1.6
35402020,62.91,0,-62.91
35416575,9,0,-9
35438732,300,0,-300
35464663,212,0,-212
35512061,990,0,-990
35603400,6085,0,-6085
35661090,60,0,-60
35689823,25,0,-25
35842575,109.99,0,-109.99
35950000,747.4100000000001,0,-747.4100000000001
35968574,3442.5,0,-3442.5
36010000,165183.76,165183.76,0
36020000,22194.47,22194.47,0
36022100,16.8,0,-16.8
36030000,8235.6,8235.6,0
36030010,160,160,0
36030030,12381.5,12381.5,0
36031000,18750.64,18750.64,0
36032000,2421.28,2421.28,0
36033000,222144.08,222144.08,0
36034000,349191.65,349191.65,0
36036000,17883.79,17883.79,0
36039000,15.46,0,-15.46
36041000,764404.8499999999,764404.8499999999,0
36049010,12713.66,12713.66,0
36049090,214779.14,214779.14,0
36050000,371866.11,371866.11,0
36051090,87.03999999999999,0,-87.03999999999999
36059190,30,0,-30
36061000,49097.3,49097.3,0
36061090,251.86,0,-251.86
36061200,2450,0,-2450
36069000,49567.68000000001,49567.68000000001,0
36069110,448,0,-448
36069190,999,0,-999
36081029,140,0,-140
36099000,615.97,0,-615.97
36140090,986.5999999999999,0,-986.5999999999999
36159000,1179.8,0,-1179.8
36168148,4039,0,-4039
36169090,97.5,0,-97.5
36173900,112.15,0,-112.15
36174090,135,0,-135
36192000,179.4,0,-179.4
36199010,129.07,0,-129.07
