codigo_ncm,nome_ncm,codigo_produto,descricao_produto
85340011,"Circuitos impressos, simples face, rígidos, com isolante de resina fenólica e papel celulósico",26001,Componentes eletrônicos
85340012,"Circuitos impressos, simples face, rígidos, com isolante de resina epóxida e papel celulósico",26001,Componentes eletrônicos
85340013,"Circuitos impressos, simples face, rígidos, com isolante de resina epóxida e tecido de fibra de vidro",26001,Componentes eletrônicos
85340019,"Outros circuitos impressos, simples face, rígidos",26001,Componentes eletrônicos
85340020,"Circuitos impressos, simples face, flexíveis",26001,Componentes eletrônicos
85340031,"Circuitos impressos, dupla face, rígidos, com isolante de resina fenólica e papel celulósico",26001,Componentes eletrônicos
85340032,"Circuitos impressos, dupla face, rígidos, com isolante de resina epóxida e papel celulósico",26001,Componentes eletrônicos
85340033,"Circuitos impressos, dupla face, rígidos, com isolante de resina epóxida e tecido de fibra de vidro",26001,Componentes eletrônicos
85340039,"Outros circuitos impressos, dupla face, rígidos",26001,Componentes eletrônicos
85340040,"Circuitos impressos, dupla face, flexíveis",26001,Componentes eletrônicos
85340051,"Circuitos impressos multicamadas, com isolante de resina epóxida e tecido de fibra de vidro",26001,Componentes eletrônicos
85340059,Outros circuitos impressos multicamadas,26001,Componentes eletrônicos
85351000,"Fusíveis e corta-circuitos de fusíveis, para uma tensão superior a 1.000 V",27001,"Máquinas, aparelhos e materiais elétricos"
85352100,"Disjuntores, para uma tensão inferior a 72,5 kV",27001,"Máquinas, aparelhos e materiais elétricos"
85352900,"Outros disjuntores para tensão igual ou superior a 72,5 kv",27001,"Máquinas, aparelhos e materiais elétricos"
85353013,"Interruptores a vácuo, sem dispositivo de acionamento (ampolas a vácuo), para corrente nominal inferior ou igual a 1.600 A",27001,"Máquinas, aparelhos e materiais elétricos"
85353017,"Outros interruptores com dispositivo de acionamento não automático, para corrente nominal inferior ou igual a 1.600 A",27001,"Máquinas, aparelhos e materiais elétricos"
85353018,"Outros interruptores, com dispositivo de acionamento automático, exceto os de contatos imersos em meio líquido",27001,"Máquinas, aparelhos e materiais elétricos"
85353019,"Outros seccionadores/interruptores, para uma tensão superior a 1.000 V, para corrente nominal inferior ou igual a 1.600 A",27001,"Máquinas, aparelhos e materiais elétricos"
85353023,"Interruptores a vácuo, sem dispositivo de acionamento (ampolas a vácuo), para corrente nominal superior a 1.600 A",27001,"Máquinas, aparelhos e materiais elétricos"
85353027,"Outros interruptores com dispositivo de acionamento não automático, para corrente nominal superior a 1.600 A",27001,"Máquinas, aparelhos e materiais elétricos"
85353028,"Outros interruptores, com dispositivo de acionamento automático, exceto os de contatos imersos em meio líquido,  para corrente nominal superior a 1.600 A",27001,"Máquinas, aparelhos e materiais elétricos"
85353029,"Outros seccionadores/interruptores, para tensão > 1 Kv e corrente > 1600 A",27001,"Máquinas, aparelhos e materiais elétricos"
85354010,"Pára-raios para proteção de linhas de transmissão de eletricidade, para uma tensão superior a 1.000 V",27001,"Máquinas, aparelhos e materiais elétricos"
85354090,"Limitadores de tensão e supressores de picos de tensão (supressores de sobretensões), para uma tensão superior a 1.000 V",27001,"Máquinas, aparelhos e materiais elétricos"
85359000,"Outros aparelhos para interrupção, etc, de circuitos elétricos, para uma tensão superior a 1.000 V",27001,"Máquinas, aparelhos e materiais elétricos"
85359010,"Comutadores com ampolas a vácuo, sem interrupção de circulação de corrente durante a comutação, para uma corrente nominal igual ou superior a 100 A",27001,"Máquinas, aparelhos e materiais elétricos"
85359090,"Outros aparelhos para interrupção, etc, de circuitos elétricos, para uma tensão superior a 1.000 V",27001,"Máquinas, aparelhos e materiais elétricos"
85361000,"Fusíveis e corta-circuitos de fusíveis, para uma tensão não superior a 1.000 V",27001,"Máquinas, aparelhos e materiais elétricos"
85362000,"Disjuntores, para uma tensão não superior a 1.000 V",27001,"Máquinas, aparelhos e materiais elétricos"
85363000,"Outros aparelhos para proteção de circuitos elétricos, para uma tensão não superior a 1.000 V",27001,"Máquinas, aparelhos e materiais elétricos"
85363010,"Centelhador a gás, para uma tensão não superior a 1.000 V",27001,"Máquinas, aparelhos e materiais elétricos"
85363090,"Outros aparelhos para proteção de circuitos elétricos, para uma tensão não superior a 1.000 V",27001,"Máquinas, aparelhos e materiais elétricos"
85364100,Relés para uma tensão não superior a 60 V,27001,"Máquinas, aparelhos e materiais elétricos"
85364900,"Outros reles, para tensão maior que 60 Volts, mas menor que 1.000 Volts",27001,"Máquinas, aparelhos e materiais elétricos"
85365010,"Unidade chaveadora de conversor de subida e descida para sistema de telecomunicações via satélite, para uma tensão não superior a 1.000 V",26003,Material eletrônico e equip. de comunicações
85365020,"Unidade chaveadora de amplificador de alta potência (HPA) para sistema de telecomunicações via satélite, para uma tensão não superior a 1.000 V",26003,Material eletrônico e equip. de comunicações
85365030,"Comutadores codificadores digitais, próprios para montagem em circuitos impressos",27001,"Máquinas, aparelhos e materiais elétricos"
85365090,"Outros interruptores, etc, de circuitos elétricos, para uma tensão não superior a 1.000 V",27001,"Máquinas, aparelhos e materiais elétricos"
85366100,"Suportes para lâmpadas, para uma tensão não superior a 1.000 V",27001,"Máquinas, aparelhos e materiais elétricos"
85366910,"Tomada polarizada e tomada blindada, para uma tensão não superior a 1.000 V",27001,"Máquinas, aparelhos e materiais elétricos"
85366990,"Outras tomadas de corrente, para uma tensão não superior a 1.000 V",27001,"Máquinas, aparelhos e materiais elétricos"
85367000,"Conectores para fibras ópticas, feixes ou cabos de fibras ópticas",27001,"Máquinas, aparelhos e materiais elétricos"
85369010,"Conectores para cabos planos constituídos por condutores paralelos isolados individualmente, para uma tensão não superior a 1.000 V",27001,"Máquinas, aparelhos e materiais elétricos"
85369020,"Tomadas de contato deslizante em condutores aéreos, para uma tensão não superior a 1.000 V",27001,"Máquinas, aparelhos e materiais elétricos"
85369030,"Soquetes para microestruturas eletrônicas, para uma tensão não superior a 1.000 V",26001,Componentes eletrônicos
85369040,"Conectores para circuito impresso, para uma tensão não superior a 1.000 V",26001,Componentes eletrônicos
85369050,"Terminais de conexão para capacitores, mesmo montados em suporte isolante, para uma tensão não superior a 1.000 V",27001,"Máquinas, aparelhos e materiais elétricos"
85369060,"Conector de corrente elétrica para acoplamento através da carcaça, do tipo utilizado em motocompressores herméticos de refrigeração ",27001,"Máquinas, aparelhos e materiais elétricos"
85369090,"Outros aparelhos para interrupção, etc, para circuitos elétricos, para uma tensão não superior a 1.000 V",27001,"Máquinas, aparelhos e materiais elétricos"
85371011,"Comando numérico computadorizado (CNC),com processador e barramento >= 32 bits,incorporando recursos gráficos e execução de macros,resolução <= 1 micrômetro e capacidade de conexão digital para servo-acionamento, com monitor policromático,tensão < 1.000 V",27001,"Máquinas, aparelhos e materiais elétricos"
85371019,"Outros quadros, painéis, etc, comando numérico computadorizado (CNC), para uma tensão não superior a 1.000 V",27001,"Máquinas, aparelhos e materiais elétricos"
85371020,"Controladores programáveis, para uma tensão não superior a 1.000 V",27001,"Máquinas, aparelhos e materiais elétricos"
85371030,"Controladores de demanda de energia elétrica, para uma tensão não superior a 1.000 V",27001,"Máquinas, aparelhos e materiais elétricos"
85371090,"Outros quadros, etc, com aparelhos interruptores circuito elétrico, para uma tensão não superior a 1.000 V",27001,"Máquinas, aparelhos e materiais elétricos"
85372000,"Quadros, etc, com aparelhos interruptores de circuito elétrico, tensão > 1 kv",27001,"Máquinas, aparelhos e materiais elétricos"
85372010,"Subestações isoladas a gás (GIS - Gas-Insulated Switchgear ou HIS - Highly Integrated Switchgear), para uma tensão superior a 52 kV",27001,"Máquinas, aparelhos e materiais elétricos"
85372090,"Outros quadros, painéis, etc, com aparelho interruptor de circuito elétrico, para uma tensão superior a 1.000 V",27001,"Máquinas, aparelhos e materiais elétricos"
85381000,"Quadros, painéis, consoles, cabinas, armários e outros suportes, da posição 85.37, desprovidos dos seus aparelhos",27001,"Máquinas, aparelhos e materiais elétricos"
85389010,"Circuitos impressos com componentes elétricos ou eletrônicos, montados, para aparelhos interruptores de circuito elétrico",27001,"Máquinas, aparelhos e materiais elétricos"
85389020,Outras partes para aparelhos de interrupção/proteção de circuito elétrico,27001,"Máquinas, aparelhos e materiais elétricos"
85389090,Outras partes para aparelhos de interrupção de circuito elétrico,27001,"Máquinas, aparelhos e materiais elétricos"
85391010,"Artigos denominados ""faróis e projetores, em unidades seladas"", para uma tensão inferior ou igual a 15 V",27001,"Máquinas, aparelhos e materiais elétricos"
85391090,"Outros artigos denominados ""faróis e projetores, em unidades seladas""",27001,"Máquinas, aparelhos e materiais elétricos"
85392110,"Outras lâmpadas e tubos de incandescência, exceto de raios ultravioleta ou infravermelhos, halógenos, de tungstênio, para uma tensão inferior ou igual a 15 V",27001,"Máquinas, aparelhos e materiais elétricos"
85392190,"Outras lâmpadas/tubos incandescentes halogenos, de tungstênio",27001,"Máquinas, aparelhos e materiais elétricos"
85392200,"Outras lâmpadas/tubos incandescentes, de potência não superior a 200 W e uma tensão superior a 100 V",27001,"Máquinas, aparelhos e materiais elétricos"
85392910,"Outras lâmpadas/tubos incandescentes, para uma tensão inferior ou igual a 15 V",27001,"Máquinas, aparelhos e materiais elétricos"
